rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,CityMpg,HyMpg
11,Used 2007 Jeep Wrangler X,355,/cars-for-sale/vehicledetails.xhtml?listingId=482459302&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,11500,FALSE,Sport Utility,4 wheel drive,6-Cylinder,138381,Manual,AT-1CC1BEA6,Gasoline,Information Unavailable,1J4FA24187L151628,Bluetooth Hands-FreeCD PlayerDVD PlayerPortable Audio ConnectionPremium AudioTrailer Hitch,#248B15,#454545,"I m selling my baby because of a baby.  While a trail-rated, six-speed, two-door, soft-top Jeep is awesome for dirt roads, snow, and summer drives with the top down, it is not great for child seats, infants, or wives who find it hard to shift and waive a rattle around.  So, the new kid is in, and my Wrangler is out.I bought this Jeep new in 2007.  I actually ordered it from the factory while I was deployed with the U.S. Army in 2006.  I had dreams of lifting it, slapping on some big, bad tires, and taking it off road.  As you can see from the photos, that never happened.  It s pretty much still stock, and it has rarely felt anything but pavement.  It has an after-market Pioneer stereo (iPhone hookup and Bluetooth) to go with the factory-upgraded Infinity speakers and subwoofer.  Clean CARFAX.I did your comparison shopping for you (but you should still do your own research), and here s what I found: Jeeps like this list around $12,900.  Those Jeeps have better wheels and newer tops.  They typically have higher miles, and they don t have the upgraded speakers.  Wear and tear is similar.  My Jeep has a golf ball size dent in the passenger door, and I ve worn out the steering wheel and floor.  Apparently, I ve put my hand and heel in the same spots everyday for the last ten years.  You can t Jeep Waive from anywhere else, though.  (If you re not going to Jeep Waive, don t call.)  There s a red one in Colorado Springs for $10,500 with 116,000 miles and a hard top.  There might be something wrong with it, but if there isn t, that s a great deal, and you should go buy that one!  If you miss it, though, give me a call.If you re curious, I now have a Volvo.",NA,NA,NA,NA,FALSE,Private Seller,X,2007,Used,Provo,Private,NA,NA
12,Used 2010 Jeep Wrangler Unlimited Rubicon,356,/cars-for-sale/vehicledetails.xhtml?listingId=478196428&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25999,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,49172,Manual,AT-1C80B2CC,Gasoline,Information Unavailable,1J4HA6H16AL109735,CD PlayerCruise ControlDVD PlayerLift KitPortable Audio ConnectionPower LocksPower WindowsPremium AudioPremium WheelsSecurity System,#A31B1B,#000000,"**Reduced Price**I wish I didn't have to sell my Jeep but I need money due to a recent unexpected expense. This Jeep has treated me well for 7+ years and I know you will love it too.This Jeep is great as a daily driver but is also built for off-roading. It has only been used a 3-4 of times off-roading on easy trails and was mostly used as a daily driver. All maintenance was done on schedule and oil changes were performed every 3,000-3,500 miles with Mobile 1 full-synthetic every time. 2nd owner, clean title in hand, non-smoker.Features:- 4.5&quot; Rubicon Express lift-kit- G2 5.13 gears- Front & rear lockers- 37x17x12.5 BF Goodrich All-Terrain tires (lots of tread)- 17&quot; Chrome Moto Metal wheels- 9,500 lb Smittybilt Winch w/ wired controller- Steel grille-guard/bumpers/running boards/tire rack- Off-road/fog lights- Mopar cold-air intake- Superchips programmer- Alpine DVD/iPod receiver w/ 12&quot; Alpine Type R subwoofer- Battery replaced in NovemberCons:- Scratches on interior of trunk tailgate (have touch-up paint but figured it would just get scratched again)- Minor scrapes/scratches on interior (nothing serious)- Some paint flaked off bumpers but was touched up- Scratches on hard-top from falling over while it was off the Jeep in storage (also have touch up paint)This is my daily driver until it is sold so mileage will go up (appx 10 mi / day). Price somewhat negotiable. Wire transfer, local cashier's check or local money order only. If calling, please leave a message and I will return your call.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2010,Used,Provo,Private,NA,NA
13,Used 1983 Jeep CJ 7,357,/cars-for-sale/vehicledetails.xhtml?listingId=481201068&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPCJ,15999,FALSE,Sport Utility,4 wheel drive - rear,8-Cylinder,55e3,Manual,AT-1CAE8BAC,Gasoline,Information Unavailable,1JCCM87A6DT060320,Leather Seats,#454545,#000000,"Unbelievable completely renovated 1983 Jeep CJ7 for sale!This project took me a full 4 months of work to completely strip down and rebuild. I have literally spared no expense on this jeep and have well over $35,000 invested in it. I built it so that rust will never be an issue with all stainless nuts/bolts/components and a fully rhino lined body. The engine has also been extensively worked on and I have her running like a top. This is the most unique Jeep you are going to find. Lots of cool custom features. I'll let the list below speak for itself. This is the best jeep out there and a bargain at this price. Engine: 327 Small Block with about 50,000 miles on it. I believe I'm getting 300 HP currently.Transmission: Muncie SM465 Fuel Injection: Edelbrock-36679 E Street 2 EFI, Fuel rails, throttle body, 4 barrel square bore mounting flange, Manufactures #36679 ($2100)Electric Fan: Just had a brand new electric fan installed ($700)Wheels/Tires: Toyo R/T Open Country with Rockstar 2 Rims (set of 5) ($3,200). Professionally mounted, balanced, and aligned. These have less than 1,000 miles on them. Timing: Just had it professionally adjusted.Gauges: Push start! All new digital gaugesCoating: Full coat of Rhino liner on the entire body (inside the cab, outside the cab, underside of body). Coating was performed by a professional Paint shop ($2500)Headers: Custom pipes that really scream. They are coated with temperature resistant black paint, she's loud!Winch: Warn XD9000i ($1,000 new - I bought used for $700)Battery: New Odyssey Extreme GRP34 880CCA battery ($250)Nuts/Bolts: I replaced 95% of the nuts and bolts on this vehicle with Stainless Steel nuts/bolts including all the engine nuts/bolts. Out of space - Many more features and upgrades on this jeep!",NA,NA,NA,NA,FALSE,Private Seller,7,1983,Used,Provo,Private,NA,NA
14,Used 2011 Jeep Wrangler Unlimited Sport,358,/cars-for-sale/vehicledetails.xhtml?listingId=480043556&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,19999,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,17500,Manual,AT-1C9CE224,Gasoline,Information Unavailable,1J4GA2D18BL571306,CD PlayerCruise ControlMulti-zone Climate ControlPremium AudioPremium WheelsSteering Wheel Controls,#248B15,#454545,"In mint condition with very low-milage, one owner, garaged, manual 6-speed transmission, fog lights, premium alloy wheels, running boards, A/C, cruise control, dual-airbags, side airbags,  and brand new rear window panel.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport,2011,Used,Provo,Private,NA,NA
15,Used 2010 Jeep Wrangler Unlimited Sport,359,/cars-for-sale/vehicledetails.xhtml?listingId=462722851&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,26400,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,69e3,Information Unavailable,AT-1B949723,Gasoline,Information Unavailable,1J4BA3H18AL216127,CD PlayerCruise ControlKeyless EntryLift KitPower LocksPower WindowsPremium AudioPremium WheelsSecurity SystemSteering Wheel Controls,#248B15,#F5F5DC,"Supercharged JKU! Less than 9k miles on a complete engine build. Awesome power on trail or highway. ENGINE (less than 9k miles):RIPP supercharger505 forged low-compression pistons, rods, rings, pins, bearings, and crank shaftNitro valvesCoys timing setDiablo TunerAutometer AFR gauge and boost gaugeEXTERIOR:Wild Boar Fastback Top18&quot; KMC XD RockstarsBFG 35X12.50R18 MTsRock Hard Stubby front w/ stingerX2O 10,000lb winchSmittybilt XRC rear bumper w/ tire carrierRock Hard license plate relocatorRock Hard roller fairlead license plate bracketPoison Spider Bombshell diff covers (front and rear)SUSPENSION:Pro Comp 3.5 inch lift kitPro Comp Pro Runner shocksPro Comp steering stabilizerMoog Ball JointsCurrie Antirock Sway bar systemTeraflex track bar. GEARING: G2 Dana 44 5.13Detroit True Trac spider gearsEXTRAS:Alpine 9 speaker upgradeBeige/Green interiorHi-Lift 48&quot; X-TremeNew rotorsARB snatch blockBinder w/ window sticker and all receipts/docsAll work professionally completed.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport,2010,Used,Provo,Private,NA,NA
16,Used 2002 Jeep Wrangler Sport,360,/cars-for-sale/vehicledetails.xhtml?listingId=484414518&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,12500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,98e3,Manual,AT-1CDF9436,Gasoline,Information Unavailable,1J4FA49S72P705398,CD PlayerCruise ControlLift KitPortable Audio Connection,#05518D,#000000,"Jeep Wrangler that has all the upgrades.6&quot; Full Traction Long-arm suspension with 3 link rear endDana 30 Front and Dana 44 Rear Differentials with 4:88 G2 Gears, Rock Crusher CoversARB air locked differentials, Superior alloy axle shaftsTransfer case has been geared to a 4:1 TerraFlex low range ratio. Slip Yoke eliminator kit installedTom Woods double-cardan driveshaft with new U-joints and centerCeramic clutchOn board ARB air compressor for operating the locking differentials and inflating tiresJKS front sway bar disconnectsCalifornia custom soft top (frameless) that converts from full cab to bikini to half cabWarn XD9000i WinchLoD rear bumper with tire carrier, Jerry can mount, Hi-Lift jack mountSun Products Rock SlidersDelta Headlights35x12.50 Mickey Thompson Baja Claw tires on 15x10 wheelsLarge locking slide out storage for tools or camping suppliesI can email more pictures on request.",NA,NA,NA,NA,TRUE,Private Seller,Sport,2002,Used,Provo,Private,NA,NA
17,Used 2015 Jeep Renegade Latitude,363,/cars-for-sale/vehicledetails.xhtml?listingId=484399269&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPRENEG,17e3,FALSE,Sport Utility,4 wheel drive,4-Cylinder,36e3,Manual,AT-1CDF58A5,Gasoline,Information Unavailable,Information Unavailable,NA,#8B8B8B,#000000,NA,NA,NA,NA,NA,TRUE,Private Seller,Latitude,2015,Used,Provo,Private,NA,NA
18,Used 2015 Jeep Compass Sport,364,/cars-for-sale/vehicledetails.xhtml?listingId=472087536&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=COMPASS,12500,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,40200,Information Unavailable,AT-1C237BF0,Gasoline,Information Unavailable,1C4NJDBB4FD437641,CD PlayerCruise ControlDVD PlayerKeyless EntryPower LocksPower WindowsSteering Wheel Controls,#D7D7D7,#000000,"This super clean 2015 4dr sport Jeep Compass features A/C Power brakes, power steering, 4 wheel drive. Dual Airbags, Anti Lock brakes, Traction Control, Front and Rear headrests, Front Fog / driving lights. Ventilated Front Disk brakes, AM/FM stereo, USB Ports, Audio Controls on Steering wheel, Rear Defroster and Automatic transmission, FREE - CAR FAX REPORT -- CALL TODAY 303-946-9105Great car for winter with Like New Toys Ice grip Snow tires recently purchased. Great small SUV great gas millage and easy to drive. Two owners great pedigree call today!, All scheduled maintenance, Must see, New tires, Non-smoker, Perfect first car, Title in hand",NA,NA,NA,NA,FALSE,Private Seller,Sport,2015,Used,Provo,Private,NA,NA
19,Used 2006 Jeep Wrangler,367,/cars-for-sale/vehicledetails.xhtml?listingId=475508911&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,16500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,61e3,Manual,AT-1C57B0AF,Gasoline,Information Unavailable,Information Unavailable,Lift KitPortable Audio ConnectionPremium Wheels,#05518D,#000000,A/C ice cold. All scheduled maintenance. Custom wheels. Looks & drives great. Must see. Non-smoker. Title in hand. Well maintained. 4 inch lift with 33 inch tires.,NA,NA,NA,NA,FALSE,Private Seller,,2006,Used,Provo,Private,NA,NA
20,Used 1997 Jeep Wrangler Sport,371,/cars-for-sale/vehicledetails.xhtml?listingId=478824000&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,12650,FALSE,Sport Utility,4 wheel drive,6-Cylinder,103500,Manual,AT-1C8A4640,Gasoline,Information Unavailable,1J4FY19S4VP526864,CD PlayerLift KitPremium WheelsTrailer Hitch,#05518D,#000000,"1997 WRANGLER TJ.  Very dependable!  ARB AIR LOCKERS Front & Rear with accessories for airing tires on the trail.  Two inch LIFT.  WARN WINCH.  Includes Hi-Lift Jack and mounting brackets.  Pioneer AM/FM/CD/MP3 Stereo.  Convertible Soft Top, Rollover Protection Bars, Trailer TOW HITCH w/ Wiring, OPTIMA Red Top Battery, Billet Aluminum Wheel Spacers, Wheel Locks, and MICHELIN [31 x 10.50 R15] LTX A/T TIRES, Rear Seat, Hood Bug Deflector, Smittybilt Sure Step Side Bars, Off Road Front Bumper End Guards, and Taillight Guards.  Driver Air Bag, Passenger Air Bag, Air Conditioning, and New Brakes.  Also, includes CAB COVER.  Gun Metal Grey, Charcoal Interior.  Garaged and well maintained.  No accidents.  Non-smoker.  Low mileage for this year TJ.  Runs great!  Clean Colorado title in hand and ready to sign over.  Selling Jeep in preparation for retirement.",NA,NA,NA,NA,FALSE,Private Seller,Sport,1997,Used,Provo,Private,NA,NA
21,Used 2005 Jeep Wrangler Rubicon,378,/cars-for-sale/vehicledetails.xhtml?listingId=478842428&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,13e3,TRUE,Sport Utility,Information Unavailable,6-Cylinder,99e3,Manual,AT-1C8A8E3C,Gasoline,Information Unavailable,1J4FA69S75P322772,Bluetooth Hands-FreeLift KitTrailer Hitch,#000000,NA,"CARFAX can be provided on request. Jeep comes with additional LED light bars. The brake pads and rotors were replaced about this time last year, and runs great. The jeep will come with the hard top, hard upper half doors with slide windows, as well as the soft uppers for the doors which are also in perfect condition. The seats are all in great condition without holes. There is also a plastic trunk liner that will be included. You can take the aftermarket Kenwood KDC-x700 stereo I bought new and had installed about a year ago. The stereo is bluetooth enabled and has the microphone installed on the dash for hands free calling. 3 Inch body lift. electric lockers in both the Front and Rear axles There is a brand new battery and K&N filter included.  no major leaks. The check engine light is on for a gas cap sensor, an easy fix but I just haven't had the desire to invest in it since it is not a real issue. If you are interested contact me and we can work out a time for you to check out the vehicle! $13000 or best offer",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2005,Used,Provo,Private,NA,NA
22,Used 2005 Jeep Wrangler Unlimited Rubicon,440,/cars-for-sale/vehicledetails.xhtml?listingId=482820636&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25750,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,19e3,Automatic,AT-1CC7421C,Gasoline,Information Unavailable,1J4FA64S35P363570,CD PlayerCruise ControlLift KitPremium AudioPremium WheelsTrailer Hitch,#D7D7D7,#454545,"Arizona vehicle since new, Second Owner, purchased in 2011 from original owner now has 19,000 actual miles. 6&quot; long travel suspension, New Bilstein shocks, New BFG 35/12.50/17 mud terrain tires, new Method Bead Lock Wheels, Smitty Built front and rear bumpers, Smitty Built front and rear fenders, Mopar 8,000lb winch, 6 cd changer, hard and soft top + bimini top, interior and exterior in great condition!",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2005,Used,Provo,Private,NA,NA
23,Used 1998 Jeep Wrangler Sport,450,/cars-for-sale/vehicledetails.xhtml?listingId=470862923&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,15950,FALSE,Convertible,4 wheel drive - rear,6-Cylinder,82300,Manual,AT-1C10CC4B,Gasoline,Information Unavailable,Information Unavailable,Cruise ControlDVD PlayerLift KitPremium WheelsTrailer Hitch,#05518D,#454545,"1998 Jeep Wrangler Sport TJ4.0 Stock Engine with K&N Air Filter5-Speed Manual Transmission82,000 original miles2nd ownerRubicon Express Long Arm Suspension with Lift Kit.Dana 44 Axles with ARB lockers front and rear5:13 Gears35 Spline Chromoly Axles in Rear30 Spline Chromoly Axles in FrontCurrie Never Disconnect Front Sway BarPoison Spyder Body ArmorMaster Craft Reclining Seats and Racing Style Seat BeltsWalker Evan Beadlock Wheels37? IROC Tires with about 200 miles on them if that.Rock Hard 4x4 Roll CageTerra-Low 231 4:1 Transfer Case (in 4-low this thing climbs walls)Hand Control Low Speed ThrottleTwo On-Board Air CompressorsRear Swing-Away Spare Tire Carrier with Storage RackCustom Inlay Rear Tail LightsCB RadioWarn 9500 Winch: Remote Controller, Billet Fairlead and Nylon RopeKC LitesTow BarHi-Lift JackFull Size Spare Tire  This jeep is immaculate and very well professionally maintained. Cruise the highway or rock crawl in comfort. This isn't a mall jeep!Rick@RDJInvestors.com702.556.1673, All scheduled maintenance, Always garaged, Custom wheels, Excellent condition, Looks & drives great, Must see, Never seen snow, New tires, Non-smoker, Title in hand, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Sport,1998,Used,Provo,Private,NA,NA
24,Used 2011 Jeep Grand Cherokee Limited,450,/cars-for-sale/vehicledetails.xhtml?listingId=483023283&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPGRAND,18499,TRUE,Sport Utility,4 wheel drive - rear,6-Cylinder,87900,Automatic,AT-1CCA59B3,Gasoline,Information Unavailable,1J4RR5GGXBC655095,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlNavigation,#8B8B8B,#000000,"You are looking at the cleanest 2011 Jeep Grand Cherokee Limited 4X4 in the nation. Garage kept and well maintained. Minor road marks, leather is perfect. NonSmoker. All service records in my time owning it. AND 1 year bumper to bumper platinum warranty comes with it. FULL DISCLAIMER CarFax available - one report with first owner - Object hit in parking lot. Minor paint work to front.  You will not find another 2011 Jeep in this condition! -Fully loaded-V6-4x4-black Leather-navigation/back up camera -upgraded premium wheels-upgraded Jeep rubber weather mats -premium tintAnd much more..., A/C ice cold, All scheduled maintenance, Always garaged, Excellent condition, Factory GPS system, Fully loaded with all the goodies, Looks & drives great, Must see, Non-smoker, Satellite radio, Title in hand, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Limited,2011,Used,Provo,Private,NA,NA
25,Used 2013 Jeep Grand Cherokee Altitude,459,/cars-for-sale/vehicledetails.xhtml?listingId=475602836&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPGRAND,23900,FALSE,Sport Utility,2 wheel drive - front,8-Cylinder,58400,Automatic,AT-1C591F94,Gasoline,Information Unavailable,1C4RJEAT3DC616855,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlNavigationPortable Audio Connection,#D7D7D7,#000000,"This iconic Jeep offers a smooth confident ride and near 23mpg on the highway with its 305hp 5.7 Liter Pentastar V8 and 5 Speed Automatic transmission. The Jeep Grand Cherokee Altitude has a premium look and feel with 20 inch Black alloy wheels, automatic headlights, and fog-lights trimmed in Black. Experience overall refinement and must-have features in the spacious cabin that has been carefully built to meet your needs. Standard equipment includes dual-zone air-conditioning, leather-wrapped steering wheel and a six-speaker sound system with CD.Settle into the supportive seats, buckle up, and be on your way! Drive with confidence knowing your Grand Cherokee has earned top safety ratings with four-wheel anti-lock disc brakes, stability and traction control, front side airbags, side curtain airbags and active front head restraints. With Jeep leading the way in innovative technologies that are designed to protect you and your family, this Grand Cherokee is a must-have! Save tax and buy private!",NA,NA,NA,NA,FALSE,Private Seller,Altitude,2013,Used,Provo,Private,NA,NA
26,Used 2004 Jeep Wrangler Rubicon,464,/cars-for-sale/vehicledetails.xhtml?listingId=463758198&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,14500,FALSE,Sport Utility,4 wheel drive,6 Cylinder,84e3,Manual,AT-1BA46376,Gasoline,Information Unavailable,1J4FA69S34P755343,CD PlayerCruise ControlLift KitPortable Audio ConnectionPremium WheelsSecurity SystemSteering Wheel ControlsTrailer Hitch,#8B8B8B,#000000,"Jeep Wrangler Rubicon 1 TonSuper Duty Axles 4:30SILVER 2004 JEEP WRANGLER 2 DOOR; 5 SPEED MANUAL L6, 4.0L (242 CID) 4WD with 84000 miles.Rock Trac Transfer Case with Low 4 to 1 Crawl RatioKC Lightstrailer hitch.Bilstein 5100 shocksBanks Mass flow air intakeBanks HeaderAdjustable Control Arms and Trac BarIndustries strongest long arm lift kit (Clayton Offroad 6 inch)Triangulated 4 link rear suspension1 inch Body Lift KitStainless Steel Brake LinesTom Woods custom driveshaftsFlowmaster ExhaustQuick disconnect sway barRe centered H1 dual bead lock wheelsNew BrakesNew front calipersNew front rotorsNew front wheel bearingsNew Flowmaster muffler",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2004,Used,Provo,Private,NA,NA
