rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,CityMpg,HyMpg
112,Used 2012 Jeep Wrangler Sport,394,/cars-for-sale/vehicledetails.xhtml?listingId=468639086&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,19900,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,76220,Manual,AT-1BEEDD6E,Gasoline,Information Unavailable,1C4BJWDG7CL119991,CD PlayerCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium WheelsSecurity SystemSteering Wheel ControlsTrailer Hitch,#D7D7D7,#000000,A/C ice cold. All scheduled maintenance. All records. Excellent condition. Looks & drives great. New tires. No accidents. Non-smoker. One owner. Title in hand. Very clean interior. Well maintained.,NA,NA,NA,NA,FALSE,Private Seller,Sport,2012,Used,Huntsville,Private,NA,NA
113,Used 1998 Jeep Wrangler SE,396,/cars-for-sale/vehicledetails.xhtml?listingId=478295463&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,8250,FALSE,Sport Utility,4 wheel drive - rear,4-Cylinder,13e4,Manual,AT-1C8235A7,Gasoline,Information Unavailable,1J4FY29P4WP701519,Bluetooth Hands-Free,#A31B1B,#D2B48C,"Repriced for serious buyers. This Jeep has had only two previous owners. The interior is fabulous, A/C ice cold, all scheduled maintenance religiously done, mostly kept in the garage. The wheels are steel black powder coated and all tires and step are at least 6 months old (BFGoodrich KO-2). Brakes were done last November and I replaced everything (Calipers, rotors, hoses and whatnot). This vehicle was used mostly on the highway. Besides that it had no accidents and was driven by a non-smoker driver. It features a very clean interior as it can be seen in the pictures. I applied Herculiner (truck bedding rubber based paint) under the carpets and under the vehicle itself. It really made it more quiet than usual for a soft top. It has a wired towing package in it as well. The soft top is also at least a year old. I had a lot of fun babying this Jeep. Time to pass it along to another Jeep Wrangler enthusiast as I bought a new car for my wife. Originally from Ohio this Jeep has several rust spots on the metal fenders and underneath.",NA,NA,NA,NA,FALSE,Private Seller,SE,1998,Used,Huntsville,Private,NA,NA
114,Used 2015 Jeep Wrangler Unlimited Sport S,397,/cars-for-sale/vehicledetails.xhtml?listingId=477274598&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,34e3,FALSE,Sport Utility,Information Unavailable,Information Unavailable,23e3,Automatic,AT-1C72A1E6,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCD PlayerCruise ControlLift KitPremium AudioPremium Wheels,#8B8B8B,#000000,"All scheduled maintenance. Always garaged. Custom wheels & tires. Mostly highway miles. No accidents. Upgraded sound system. Well maintained. 23,000 miles. 6  lift with 20  rims and 35  tires. Custom made back bumper & tire rack. Premium sound system with a kenwood touch screen and 2 Rockford 12  subs Powered by a Memphis amp. JL highs powered by a JL amp. This Jeep has been driven gently as an every day vehicle. The soft top is really durable but also really easy to take off for riding around on pretty days!  Asking price is $34,000 but willing to negotiate.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport S,2015,Used,Huntsville,Private,NA,NA
115,Used 2014 Jeep Wrangler Unlimited Sahara,401,/cars-for-sale/vehicledetails.xhtml?listingId=452064506&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,30995,FALSE,Sport Utility,2 wheel drive - rear,6-Cylinder,38e3,Automatic,AT-1AF1F4FA,Gasoline,Information Unavailable,1C4BJWEG8EL234598,CD PlayerCruise ControlHeated SeatsLeather SeatsMulti-zone Climate ControlNavigationPortable Audio ConnectionPower LocksPower WindowsPremium Audio,#000000,#000000,"2014 Jeep Wrangler Sahara, 38,000 miles, Excellent condition - No Accidents,  always garaged, black hard top with removable roof panels, black soft top, black leather interior with heated front seats, Navigation, Alpine sub woofer, speaker bar, trailer hitch, matching spare tire,",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sahara,2014,Used,Huntsville,Private,16,20
116,Used 2012 Jeep Wrangler Unlimited Sport S,404,/cars-for-sale/vehicledetails.xhtml?listingId=478385499&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25999,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,22850,Automatic,AT-1C83955B,Gasoline,Information Unavailable,Information Unavailable,DVD PlayerLift KitPremium Wheels,#000000,#000000,"4 WD,  Always garaged. Factory lift with Custom wheels.  Custom dual exhaust Excellent condition.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport S,2012,Used,Huntsville,Private,NA,NA
117,Used 2015 Jeep Wrangler Sport,407,/cars-for-sale/vehicledetails.xhtml?listingId=461287700&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,26e3,FALSE,Sport Utility,4 wheel drive - rear,6 Cylinder,38507,Manual,AT-1B7EB114,Gasoline,Information Unavailable,1C4BJWDGXFL608390,Bluetooth Hands-FreeCD PlayerCruise ControlPower LocksPower WindowsPremium AudioSecurity System,#000000,#000000,"Looks & drives great, No accidents, Non-smoker, One owner, Title in hand, Clean and well-maintained, Wheel Spacers, Upgraded sound system Kicker amp with Alpine sub and speakers",NA,NA,NA,NA,FALSE,Private Seller,Sport,2015,Used,Huntsville,Private,NA,NA
118,Used 2014 Jeep Wrangler Polar Edition,408,/cars-for-sale/vehicledetails.xhtml?listingId=479968251&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,34500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,95e3,Automatic,AT-1C9BBBFB,Gasoline,Information Unavailable,1C4BJWEG7EL220692,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsLeather SeatsLift KitMulti-zone Climate ControlNavigationPortable Audio Connection,#05518D,#000000,"All scheduled maintenance. Custom Moto Metal wheels. New drive shaft, rear brake rotors and front axle bushings. Looks & drives great, but I m selling my jeep because I m getting married, I m moving and need the money. Mostly highway miles diving to see my fianc e (she lives over 200 miles away) New 35x12.5 Kumho tires, 4  lift kit, Highlift extreme jack and Fox 2.0 profomance series shocks. Smittybilt XRC front and rear bumpers with stinger. Smittybilt roof rack, lightbar and basket, that s been welded for stability.  Carolina Metal Works aluminum handles. Upgraded muffler. J.W. Speaker tail lights. Rugged Ridge door handle inserts and rugged ridge hood latches. Upgraded sound system: 9  alpine X009 touchscreen radio with upgraded alpine speakers, alpine amp and 18  RE audio triple X subwoofer with 3,000 watt Audio Pipe amp with an extra battery to run it all. (I ve set off car alarms with this sound system) There s  also sound dampening mat under the carpet and trim in the back. There s over $12,000 in upgrades to this Jeep, so if you re looking for the perfect one here it is. I ve absolutely loved driving this Jeep and I m sure you ll enjoy it too. I understand that the sound system may be a bit much for some people. If that s the case, let me know and we can negotiate a price without the subwoofer and amp. *Some of the photos were taken the day before I got the new Kumho tires. Feel free to text or call me anytime with questions.",NA,NA,NA,NA,FALSE,Private Seller,Polar Edition,2014,Used,Huntsville,Private,NA,NA
119,Used 2016 Jeep Wrangler Rubicon,409,/cars-for-sale/vehicledetails.xhtml?listingId=469353351&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,36e3,FALSE,Sport Utility,4 wheel drive,6-Cylinder,27500,Manual,AT-1BF9C387,Gasoline,Information Unavailable,1C4BJWFG4GL181707,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsLeather SeatsLift KitNavigationPower LocksPower Windows,#000000,#000000,"Looking for a Jeep Wrangler I'm sellin my 2016 Jeep Wrangler unlimited Rubicon Hard Rock edition, this edition is unstoppable off road but still has luxury and comfort, there's no mechanical issues I installed a 4inch Rough Country lift withWrangler MT/R with Kevlar 35/12.5 17bushwackers fender flares1.5 wheel spacers Rough Country Rubicon X/10A Hard Rock Stinger Starred Hoop - Maximus 3I upgraded headlights and fog lights to LED Fully loaded all the bells and whistles. I'm asking 36,500 book value over 38. Serious inquiries only",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2016,Used,Huntsville,Private,NA,NA
120,Used 2017 Jeep Wrangler Unlimited,410,/cars-for-sale/vehicledetails.xhtml?listingId=484945457&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,42e3,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,13220,Automatic,AT-1CE7AE31,Gasoline,Information Unavailable,1C4BJWDG5HL510208,CD PlayerCruise ControlKeyless EntryLeather SeatsLift KitMulti-zone Climate ControlPower LocksPower WindowsPremium WheelsTrailer Hitch,#000000,#000000,"2017 Jeep Wrangler Unlimited K2 Rocky Ridge Edition Black Clearcoat, Over $15k in Rocky Ridge upgrades, 3.5&quot; Sport Suspension Lift Kit, UConnect, Sirius Satellite Radio, Remote Start, Custom Rocky Ride Front and Rear Bumpers, Winch in Front Bumper, Putco Luminix LED Headlights, LED Reverse Lights, All Weather Floor Mats and Cargo Liner, 285 hp, Signature Rocky Ridge Thompson Tires, Black Havok Wheels, Customized Fender Flares, Tinted Windows, LED Light Bar, Angry Skull Grill Included, Removable Hard Top, Automated Floor Boards When Opening Door, Halo Headlights, 3.6L V6 24V, All scheduled maintenance, All records, Custom wheels, Excellent condition, Looks & drives great, No accidents, Non-smoker, Seats like new, Very clean interior, Well maintained",NA,NA,NA,NA,TRUE,Private Seller,Unlimited,2017,Used,Huntsville,Private,NA,NA
121,Used 2010 Jeep Wrangler Rubicon,411,/cars-for-sale/vehicledetails.xhtml?listingId=471077761&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,15950,TRUE,Sport Utility,4 wheel drive - rear,6-Cylinder,106e3,Manual,AT-1C141381,Gasoline,Information Unavailable,1J4HA6D16AL197823,Bluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryLeather SeatsNavigationPower LocksPower WindowsPremium AudioPremium Wheels,#000000,#454545,"Garage kept - in excellent condition.  New Leather seats, New Carpet, New Tires, New adjustable Shocks.  This is an excellent Wrangler with 3-piece removable Hard Top, Top comes off really easy.  Tinted glass - Never Mudded!  New Angle-eyes LED head-lights.  KC side lights.  Blue ground lights under each door. Under dash floor lights.  Under body clean and no leaks any where!  Satellite Radio - premium sound with factory sub-woofer.  Non-smoker.  It is a six-speed straight shift - this is a perfect vehicle!  NOT LIFTED - stock suspension.  The reason for selling - I bought a new one!  I love this Wrangler - it drives as good as it looks.  Call me - let's work something out.  540-769-7808DO NOT CALL WANTING TO SELL THIS VEHICLE",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2010,Used,Huntsville,Private,NA,NA
122,Used 2005 Jeep Wrangler X,412,/cars-for-sale/vehicledetails.xhtml?listingId=457849589&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,18e3,FALSE,Sport Utility,4 wheel drive,6-Cylinder,105500,Automatic,AT-1B4A3AF5,Gasoline,Information Unavailable,Information Unavailable,CD PlayerCruise ControlLift KitSunroofTrailer Hitch,#E31313,#454545,"If you are looking for a well built TJ this is it.  For starters, this is a 2005 TJ with 4.0, auto, A/C, Hard top, and cruise control.  I have invested nearly $15,000 in drivetrain and suspension.  Mods include, Rock Krawler 3.5 inch long arm lift kit, Ninth Degree Mobility spring relocator kit (adds 2&quot; of lift), Bilstein 5160 shocks, 35&quot; Pitbull Rocker Radials (50% or better), 15x8 steel wheels, 4.88 gears with Eaton E-Lockers front and rear, Terra flex high steer kit with high mount trac bar, 2wd low kit in transfer case, slip yolk eliminator kit, w/ rear CV drive shaft, Lizard skin sound and thermal coating inside tubEngine, Transmission, steering box, and fuel tank skid plates, Aluminum radiator, w/ electric fan, wired for thermostat control, off or on.  Super Chip programmer, Royal Purple fluids, and many more.I have almost all of the receipts and title in hand.",NA,NA,NA,NA,FALSE,Private Seller,X,2005,Used,Huntsville,Private,NA,NA
123,Used 2016 Jeep Wrangler Unlimited Rubicon,413,/cars-for-sale/vehicledetails.xhtml?listingId=483967748&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,75e3,FALSE,Sport Utility,4 wheel drive,8-Cylinder,29275,Automatic,AT-1CD8C304,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsLeather SeatsLift KitMulti-zone Climate ControlNavigation,#000000,#000000,"2016 Rubicon 5.7 Hemi  new crate engine from the factory.   Remainder of factory warranty and Hemi warranty. It s time to sell my baby. This Jeep is a black beauty. It is my daily driver and never been offroad. Almost 400 horsepower, sounds great, fast as a sports car, handles and drives like a dream, looks like a show car, and capable of anything. All work has been professionally done at Nuthouse Industries offroad in Morrow, Ohio.  2.5 inch American expedition lift, 35 inch Goodrich all terrain tires, 410 gears. This is not a do it yourself build. The bumpers, fenders, and freedom hardtop are body color paint matched black. Every factory option. Sticker price  48,290Upgrades over 50,000 with receiptsCurrent miles 29,275Hemi installed at 24,556Factory warranty until 36,000 miles or April 30, 2019Hemi warranty until 48,556 miles or January 2020. Many more photos or videos on demand. ",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2016,Used,Huntsville,Private,NA,NA
124,Used 2015 Jeep Wrangler Unlimited Sahara,417,/cars-for-sale/vehicledetails.xhtml?listingId=484622657&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,35e3,FALSE,Sedan,4 wheel drive - rear,6-Cylinder,32e3,Automatic,AT-1CE2C141,Gasoline,Information Unavailable,1C4BJWEG7FL713628,NA,#B98112,NA,"2015 Jeep Wrangler Unlimited Sahara 42,xxx MilesRough Country Lift Professionally Done by Jeep Astorg Very Clean Well Maintained Serious Offers only please..NO TRADES",NA,NA,NA,NA,TRUE,Private Seller,Unlimited Sahara,2015,Used,Huntsville,Private,NA,NA
125,Used 2016 Jeep Wrangler Unlimited X,419,/cars-for-sale/vehicledetails.xhtml?listingId=432201579&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,37500,FALSE,Sport Utility,4 wheel drive,6-Cylinder,20425,Automatic,AT-19C2DF6B,Gasoline,Information Unavailable,1C4BJWDG2GL139667,Bluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryLift KitPortable Audio ConnectionPower LocksPower WindowsPremium AudioPremium Wheels,#000000,#000000,"A STEAL AT $37500 FIRM. Bought new toy must sell. Turns heads! Over $50k invested. My lose, your gain. All your Jeep friends will be jealous. Serious inquiries should call, please no text  Charles in Starke 904.964.8468. Has 20845 well maintained miles  Adult Owned and Driven. Never in mud, never driven off of hard surface. 3.6L V6 oil changed and maintained by local Jeep Dealer every 3k miles4inch Skyjacker Lift kit Painted Custom bumpers front and rear,  Matching running boards,  Custom painted shocks and springs -grey to match stickers on side Dual Steering stableizer shock absorbers painted grey to match as well, LED light bar 50&quot; & 20&quot; high performance silinoid to power leds New top/Slant too with tinted windows ,Tailight Gaurds, Aftermarket LED tail lights,  parking lights, side marker lights, fog lightsTow package  Smitty Built 9500lb winch with synthetic rope, never used A lot of aftermarket parts NO engine MODSStill under bumper-to -bumper Factory Warranty  U-Connect Radio, with 6 Disc and steering wheel controls Sirius Satellite Radio  Rear Bumper has tire carrier with 5th wheel and tire matching spare, never on ground  Fuel Coupler 20inch wheels,20inch Toyo Open Country M/T Mud Terrains tires with 7k milesA/C ice cold, All scheduled maintenance, Custom wheels, Excellent condition, Looks & drives great, Like New tires, No accidents, Still under factory warranty, Well maintained.Please call Charles 301 Window Tinting, Starke, FL. 904.964.8468",NA,NA,NA,NA,FALSE,Private Seller,Unlimited X,2016,Used,Huntsville,Private,NA,NA
126,Used 2016 Jeep Wrangler Unlimited,420,/cars-for-sale/vehicledetails.xhtml?listingId=475819339&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,37990,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,19840,Automatic,AT-1C5C6D4B,Gasoline,Information Unavailable,1C4BJWDG0GL252954,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerKeyless EntryLeather SeatsLift KitPortable Audio ConnectionPower Locks,#000000,#000000,"Fully Loaded with Upgrades Galore, 3-piece Removable Hardtop. 50 inch LED light bar and (2) 2 inch LED's on Front JCR Bumper. SmittyBilt X2O 12000 winch with Synthetic Rope and remote control. Moto Metal 20's with Nitto Terrain Grappler 35 x 12.5's. JCR Rear Swing Arm Bumper with Matching Spare and 2 Rotopax Gas Cans, JCR Armor Plating in Wheel Wells. Havoc Differential Plating.  Rough Country Lift. Rock Slide Engineering Automatic Drop-Down Step Bars. Armored Front and Rear Fender Flares. Upgraded Pioneer NEX Stereo with Alpine sound system and Sub-Woofer. Front and Rear Grab Bars. Power windows and doors. Excellent condition, Looks and drives great, Mostly highway miles, Never seen Trails, Mud or Snow, No accidents, Non-smoker, One owner, Leather Seats like new, Heavy Duty Front, Rear and Cargo Mats. Still under factory warranty, Very clean interior, Well maintained.  This is one awesome Jeep!!!  Hate to let it go!",NA,NA,NA,NA,FALSE,Private Seller,Unlimited,2016,Used,Huntsville,Private,16,20
127,Used 2015 Jeep Wrangler Rubicon,422,/cars-for-sale/vehicledetails.xhtml?listingId=482140255&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,37e3,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,42e3,Automatic,AT-1CBCE05F,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLift KitNavigationPortable Audio ConnectionPower Locks,#D7D7D7,#000000,"Tires- Nitto Ridge Grappler 33x12.5x18lb ($290 ea X 5 = $1450 MSRP)----Wheels- XD 10x18 (including spare tire) ($250 ea X 5= $1250 MSRP)----Pro Comp 2.5in lift ($700 MSRP)----Rock Rails ($500 MSRP)----High lift jack with ignition keyed lock ($125 MSRP)----SmittyBilt Winch Bumper w/ XRC 9500 winch ($600)----LED color shift halo projector headlights ($500)----one 50in LED light bar ($300)----Two 30in LED Light Bars ($300 ea X 2 = $600 MSRP)----4 LED Light Cubes ($300 MSRP)----two 6in LED reverse lights bars ($200 MSRP)----LED tail lights ($300 MSRP)----Fuel Door----Almost $7,000 in extras on the jeep. Im not trying to get that $7,000 back but it does make this jeep worth a little more then KBB's value.----Extras included! BOTH hard top and soft top. Both tops have all windows tinted.----Extra set of mirrors for when the doors are off.----Trailer Hitch. ----The Rubicon package comes with differential lockers and sway bar disconnects. ----A/C ice cold, All scheduled maintenance, All records, Custom wheels, Excellent condition, Factory GPS system, Fully loaded with all the goodies, New tires, No accidents, Non-smoker, Seats like new, Upgraded sound system, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2015,Used,Huntsville,Private,NA,NA
128,Used 2015 Jeep Wrangler Unlimited Willys Wheeler,429,/cars-for-sale/vehicledetails.xhtml?listingId=483387830&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,28999,FALSE,Sport Utility,4 wheel drive,6-Cylinder,73059,Automatic,AT-1CCFE9B6,Gasoline,Information Unavailable,1C4BJWDG9FL509687,Bluetooth Hands-FreeCD PlayerCruise ControlPortable Audio ConnectionSteering Wheel ControlsTrailer Hitch,#000000,#000000,"Selling for economical vehicle for traveling.  Excellent condition. Looks & drives great. Mostly highway miles. New tires on front, new battery, installed tow package, front window tint. One owner-no kids. Satellite radio. All records available for regular schedule maintained. Non-smoker. Very clean interior. More photos upon request.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Willys Wheeler,2015,Used,Huntsville,Private,NA,NA
