rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,CityMpg,HyMpg
165,Used 2009 Jeep Wrangler 75th Anniversary,848,/cars-for-sale/vehicledetails.xhtml?listingId=469517143&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,15900,FALSE,Sport Utility,4 wheel drive - front,Information Unavailable,45325,Manual,AT-1BFC4357,Gasoline,Information Unavailable,1J4FA24139L719318,CD PlayerTrailer Hitch,#000000,#454545,NA,NA,NA,NA,NA,FALSE,Private Seller,75th Anniversary,2009,Used,Phoenix,Private,NA,NA
166,Used 2015 Jeep Wrangler Unlimited Rubicon,849,/cars-for-sale/vehicledetails.xhtml?listingId=480458448&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,46500,FALSE,Sport Utility,4 wheel drive,6-Cylinder,38020,Automatic,AT-1CA336D0,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerKeyless EntryLift KitNavigationPortable Audio ConnectionPower Locks,#248B15,#000000,"This Jeep is built for REAL wheeling. I have put a lot of blood, sweat, and the tears come from selling it. It runs and drives great. There is plenty of power from the engine, and it drives like a stock Jeep but is far from one. Here is a list of the aftermarket parts and accessories that I have had installed professionally. I have the title in hand. This rig handles offloading without a problem. It scored 860 on Meatalcloaks flex ramp.Dynatrac Prorock front 44 axle with upgraded tubes, RCV front axle shafts, G2 Gold rear axle shafts, 5.13 Yukon Gears, PSC hydraulic steering, Fox 2.0 shocks with reservoir, MetalCloak front and rear driveshafts, MetalCloak 4.5 Game Changer lift, MetalCloak high steer kit, MetalCloak heavy duty tie rod, MetalCloak Overline fenders, side body armor, and rock sliders, MetalCloak tail lights, EVO oil pan skid plate, Toyo Open Country M/T 40.13.50 R17, Spyderlock 17in headlocks, Poison Spyder Rock Brawler 2 rear bumper with tire carrier, Poison Spyder Stinger front bumper, Warn 10,000lb synthetic winch, Factor 55 Prolink, Truck headlights, 3 different sets of Rigid Industries lights, Avenger Hood, Banks Ram-air high flow kit for engine, Bartact front and rear seat covers, CB Uniden tuned, FlashPack for Jeep, Highlift 42inch jack, Bartact fire extinguisher holder (2), Optima Batterie, Serious inquires only no trolls please.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2015,Used,Phoenix,Private,NA,NA
167,Used 2003 Jeep Wrangler Sport,849,/cars-for-sale/vehicledetails.xhtml?listingId=410156599&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,12999,FALSE,Sport Utility,All wheel drive,Electric,71454,Automatic,AT-18727E37,N/A,Information Unavailable,1J4F449S53P340521,Premium Wheels,#248B15,#000000,"IF YOU ARE A POSTAL DELIVERY PERSON THIS IS A BARGAIN. GASOLINE ENGINE JEEPS OF THIS VINTAGE ARE SELLING FROM $12,000 TO $14, OOO. THIS IS A 2003 JEEP WRANGLER RIGHT HAND DRIVE ELECTRIC MOTOR CONVERSION. WRANGLER 4 X 4 LEFT HAND DRIVE, BODY TYPE WRANGLER SPORT /TJ SPORT (CANADA).  NON-SMOKER, SEATS LIKE NEW, CLEAR TITLE AND VERY CLEAN INTERIOR.I BOUGHT THIS JEEP AT AUCTION AND I KNOW NOTHING ABOUT ELECTRIC CONVERSIONS. THE LITHIUM BATTERIES ARE GOOD AND I HAVE NEVER CHARGED THEM OR HAD THIS DRIVEABLE. I AM SELLING AS IS FOR SOMEONE WHO KNOWS ELECTRIC CARS AND WANTS A BARGAIN. ",NA,NA,NA,NA,FALSE,Private Seller,Sport,2003,Used,Phoenix,Private,NA,NA
168,Used 2013 Jeep Wrangler Rubicon,851,/cars-for-sale/vehicledetails.xhtml?listingId=483710690&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,46e3,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,30030,Automatic,AT-1CD4D6E2,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCD PlayerCruise ControlHeated SeatsLeather SeatsLift KitNavigationPortable Audio ConnectionPower LocksPower Windows,#000000,#993300,"Rock Krawler 3.5' X Factor Mid Arm System, Synergy Suspension Jeep JK Front Steering Correction Kit, Smittybilt XRC M.O.D. Modular Center Section with Winch Plate, Smittybilt XRC M.O.D. Stinger, Smittybilt XRC Armor Rear Bumper with Hitch and Tire Carrier, Tinted Front, Side and Rear Windows, SMI 3/4IN D-RING SHACKLE 4.5 TON, QUAD LINER TRIPLE COMBO, 2  Optima Batteries Yellowtop w/ Dual Battery Tray Kit and Relay Kit, Warn ZEON 10 Recovery Winch Steel Cable, 50in light Bar, A-PILLAR POD MOUNT w/ switches, Garvin JK Wrangler Overhead Expedition Rack, WARRIOR RR 10IN TUBE FLARE - 12 GAUGE, WARRIOR RR TUBE FLARES Rear - STEEL, Garvin Industries Rock Rails w/ Steps, River Raider Off Road Skid Plates - Complete System (4 Door), RANCHO DANA 44 DIFF GLIDE PLATE, RANCHO Front and Rear Tubular Off-Road Doors, MOPAR JK MIRROR KIT, SMITTYBILT PLATE HOLDER-ROLLER FAIRLEAD, TRUCK LITE LED HEADLAMPS, Emerald Green LED Flex Strips - IP68 Double Density 5050 LED, LED Remote Control Unit w/ Remote Keyfob, Rock Krawler HD 5.5 Front Coils, Rock Krawler HD 5.5 Rear Coils, JE Reel Front and Rear 1310 C.V. Heavy Duty Drive Line, Synergy Suspension Chromoly Tie Rod, More Dead Pedal Driver and Passenger, Superchips Tuner, Nitto Trail Grappler 35/1250/17, XD Series Hoss 17X9 5-127-12GB, Pro Comp 25 Piece Black Splined Lugs, Performance Series Front and Rear Shock with Reservoir, Smi Second Vehicle Kit For Air Force One Braking System, Hopkins Towed Vehicle Tail Light Wiring Kit, Pollak Heavy-duty 4-pole Round Pin Socket Concealed Terminal",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2013,Used,Phoenix,Private,NA,NA
169,Used 2000 Jeep Wrangler Sport,854,/cars-for-sale/vehicledetails.xhtml?listingId=477713781&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,11991,FALSE,Sport Utility,4 wheel drive,6-Cylinder,112e3,Automatic,AT-1C795575,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeLift KitPremium WheelsTrailer Hitch,#F3D511,#000000,"This Jeep is paired with the most sought after engine and transmission combination. The &quot;bulletproof&quot; inline 6, 4.0 with an automatic 4 speed transmission mates reliability and convenience into one perfect package. This Customized Wrangler will turn heads just like the mall crawlers you have seen at a fraction of the price. Custom bumpers, 9000lb winch, light bar, Brand new 20&quot; wheels with 33&quot; tires, New soft top, New carpet, Neoprene seat covers, huge in dash touchscreen radio. Very clean interior. A must see.",NA,NA,NA,NA,FALSE,Private Seller,Sport,2e3,Used,Phoenix,Private,NA,NA
170,Used 2018 Jeep Wrangler Unlimited Sport,855,/cars-for-sale/vehicledetails.xhtml?listingId=479952505&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,45500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,700,Automatic,AT-1C9B7E79,Gasoline,Information Unavailable,1C4BJWDG0JL804119,Backup CameraBluetooth Hands-FreeDVD PlayerKeyless EntryLift KitPower LocksPower WindowsPremium AudioPremium WheelsSecurity System,#000000,#000000,"This is a custom built one owner Jeep in pristine condition. No accidents, 3 piece Hard Top, Pioneer AVH 4200NEX pullout  touchscreen stereo , Uconnect Voice Command with Bluetooth, Electronic Vehicle Information Center, 8 Inch Kicker Sub, 18x10 Moto Metal Wheels, 35 inch All Terrain Tires, 3.73 gears to support 35 inch tires, 3 1/2 inch suspension lift, Custom Grill, Custom Hood, Light Bar, LED Head Lamps, Iron Cross Fenders, Viper Alarm,Custom Bumpers, Winch, Side Bars, Wrangler JK Unlimited Sport, 4D Sport Utility, 5 Speed Automatic, New tires, No accidents, One owner, Still under factory warranty. Must see to appreciate.  Priced to sell.  45,500.  Call (512) 554-8nine2two.  I do not need help selling and will only do the transaction at a bank.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport,2018,Used,Phoenix,Private,NA,NA
171,Used 2015 Jeep Wrangler Sport,855,/cars-for-sale/vehicledetails.xhtml?listingId=472534831&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,27750,FALSE,Sport Utility,4 wheel drive,Information Unavailable,34750,Manual,AT-1C2A4F2F,Gasoline,Information Unavailable,1C4AJWAG9FL643129,NA,#248B15,#000000,"Beautiful Jeep Wrangler in impeccable condition offered for sale.Air Force pilot training relocation necessitates sale.3.6L V6 24V VVT Engine, 6-Speed Manual Transmission, Cloth Bucket Seats, Cruise Control, Audio Steering Wheel Controls, AM/FM/CD Audio System, Air Conditioning, Removable Hard Top.Additional upgrades include:High Country Lift KitUpgraded Rubicon Alloy WheelsNitto A/T TiresTACTIK Front Bumper with Over Rider Hoop and LED Fog LampsSelf Recovery Winch with Dyneema Synthetic RopeTACTIK Adjustable Spare Mount with Cargo Door Hinge ReinforcementTACTIK Rear Bumper with VersaHitchBushwacker FendersTaillight GuardsTACTIK Cast Aluminum Differential CoverBushwacker FendersGrab BarsMill Spec AntennaWeatherTech Floor MatsWeatherTech Cargo MatCarhartt Seat Covers",NA,NA,NA,NA,FALSE,Private Seller,Sport,2015,Used,Phoenix,Private,NA,NA
172,Used 2012 Jeep Wrangler Unlimited Rubicon,855,/cars-for-sale/vehicledetails.xhtml?listingId=472118641&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,34900,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,73e3,Automatic,AT-1C23F571,Gasoline,Information Unavailable,1C4BJWFG4CL114115,3rd Row SeatsBackup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsLift Kit,#8B8B8B,#993300,"Jeep Wrangler RUBICON 4 door, A/C ice cold. All scheduled maintenance. Custom paint/graphics. Custom wheels. Excellent condition. Factory GPS system. Fully loaded with all the goodies. Looks & drives great. No accidents. Non-smoker. Title in hand. Very clean interior. Well maintained. 73,000 miles. RUBICON package that includes electronic sway bar disconnect, front and rear lockers, 4-1 gear reduction transfer case in low range. Rock slide electric steps with LED lights with on/off switch. 37X13.50R17 Toyo M/T with 60%+ tread and even wear. 2.5  teraflex lift, 1  body lift. Fox remote resivor shocks on all 4 corners. Fox steering stabilizer. 4.88 gears with chromoly axle shafts. 500W curved light bar. 7 passenger seating, yes it has 3rd row with seat belts. True heat reduction hood with woven carbon fiber decal in middle for anti glare when using light bar. 10,000 lb smitty built winch with synthetic rope and wireless remote. LED headlights/ taillights and interior lights. Leather heated seats. Heavy duty jeep rubber floor mats. Superchips dash mounted programmer that corrects the speedometer for gears and tires, gear indicator and rear view camera.  Spent over 17K in upgrades. $34,900 firm. Serious inquires only please. Please call or text 817-480-2614",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2012,Used,Phoenix,Private,NA,NA
173,Used 2015 Jeep Wrangler Unlimited Rubicon,857,/cars-for-sale/vehicledetails.xhtml?listingId=476577288&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,58500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,13e3,Automatic,AT-1C67FE08,Gasoline,Information Unavailable,1C4HJWFG5FL594860,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsLift KitMulti-zone Climate Control,#05518D,#000000,"This Rubicon is a Starwood Motors Custom built Jeep and is fully loaded!  It is built for perfect highway use while being able to handle any aggressive off road trail.  The body protection is a key point on this Jeep and with the Rock Slide Engineering power steps/sliders make it very easy for the whole family to use!  The signature Starwood Motors exterior finish in Hydro Blue is stronger and lighter than paint or other products on the market and will look great while protecting the Jeep from scratches and the elements while exploring new terrain.This Rubicon has the following after market upgrades: Metal Cloak Overline Fender Flares Bentley Mulsanne style LED Headlights Lifted Grill with 3D Grill Inserts AEV Heat Reduction Hood Rugged Ridge Hood Latches Addictive Desert Designs Front Stealth Fighter Bumper 20'' Rigid Industries LED Light Bar and 1 pair of 2x2 LED in Bumper Addictive Desert Designs Rear Stealth Fighter Bumper w/Swing Out Tire Carrier Rigid Industries 2x2 LED's in Rear Bumper Warn VR12,000 lb Winch, Spydura Synthetic Rope and Warn Fairlead Factor 55 Flatlink and 2 pairs of D-Rings in Red Powder Coat Rock Slide Engineering Power Steps and Slider KC 3'' LED Round Flood Lamps on A-pillar Gobi Utility Rack with 2 Ladders Poison Spyder JK Rocker and Rear Corner Body Armor Tera-Flex 4'' Short Arm Lift Kit in Red Powder Coat Fox 2.0 Shocks Front and Rear with Fox ATS Steering Stabilizer ARB Differential Cover in Red Powder Coat Ripp Cold Air Induction Kit and Custom Off-Road Exhaust 20'' Black Rhino Mint Wheels with body colored bead locks 37x13.50x20 Nitto Trail Grappler MT Tires SPOD Auxiliary Accessory Switches Custom Leather Perforated and Heated Seats Alpine 7'' Audio and Navigation with Back Up Camera and Steering Wheel Controls Custom Audio with Focal 10'' Subwoof",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2015,Used,Phoenix,Private,NA,NA
174,Used 2014 Jeep Wrangler Unlimited,858,/cars-for-sale/vehicledetails.xhtml?listingId=484055410&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,34900,FALSE,Sport Utility,4 wheel drive,6-Cylinder,55e3,Automatic,AT-1CDA1972,Gasoline,Information Unavailable,1C4BJWDG9EL244381,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsLift KitNavigation,#454545,#000000,"Up for sale is my 2014 Wrangler Unlimited Sport S *like Rubicon*. I've enjoyed driving this beast of a Jeep since new but I have come to that time where I need a truck. Pains me to list it because of all the attention it gets and all of the adventures I've had in it.All of the parts were installed on the Jeep by 4WheelParts through the dealership and the Jeep has an extended 5-year/60,000 mile power train warranty. This Jeep looks amazing, have almost 15k in it, and I get compliments on it all the time. Everything was well thought out on this Jeep and rides very very well. Let me know if you have any questions or concerns.Anvil Clear Coat3.73's and Trac-Lok rear diffFreedom Hard TopIce Cold A/CPower windows/doors/locks3&quot; Rancho Suspension Lift with Rancho RS9000XL Shocks (VERY smooth ride, 9 adjustable ride settings, awesome!!)Rancho Front Control Arm Relocation Bracket (allows for camber to be adjusted, and REALLY improves the ride over bumps)17x8.5&quot; Pro Comp Predator 5035 Series Alloy WheelsBFG All-Terrain T/A KO tires 315/70/17 &gt;&gt; Putting on NEW set of 35&quot; Pitbull Tires, can put on 37's as well. Full Size Spare!Superchips Flashpaq (gets 17-20mpg!)AEM Dryflow Lifetime Engine Air FilterSmittybilt XRC Front Bumper with Built-In Winch Plate, Textured Black, 7&quot; lampsSmittybilt XRC 9500 lb. winchSmittybilt XRC Rear Bumper with Swing Away Tire Carrier, 2&quot; Receiver Hitch and 3/4&quot; D-Ring MountsSmittybilt SRC Side Armor GuardsSpiderweb ShadeDrake Off Road Hood TiedownsRaxiom Full LED Headlights (VERY bright and look amazing in person)77KICKER10 speakers in the sound bar and dashKicker Substation 450w subwoofer (ties the sound system together well)Pioneer NEX4100 headunit with Apple Carplay and Android Auto - AWESOME!!Back Up Camera tied to reverse",NA,NA,NA,NA,FALSE,Private Seller,Unlimited,2014,Used,Phoenix,Private,NA,NA
175,Used 2010 Jeep Wrangler Unlimited Mountain,858,/cars-for-sale/vehicledetails.xhtml?listingId=484038243&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,20200,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,108600,Automatic,AT-1CD9D663,Gasoline,Information Unavailable,1J4BA3H12AL189426,CD PlayerCruise ControlKeyless EntryLift KitPower LocksPower WindowsPremium AudioSecurity SystemTrailer Hitch,#FF7700,#000000,"All scheduled maintenance. All records. Custom wheels. Excellent condition. One owner. Title in hand. Well maintained.After market bumpers front and rearWinch, New top, fender flares, wheels and tires, 3.5  suspension lift with adjustable track bar, super chips programmer, cold air intake. Oldest son is turning 16 and although he is begging for this jeep, I can t start him off in something this nice. Lol.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Mountain,2010,Used,Phoenix,Private,NA,NA
176,Used 2016 Jeep Wrangler Unlimited Sport,858,/cars-for-sale/vehicledetails.xhtml?listingId=483590598&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,29e3,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,4e4,Manual,AT-1CD301C6,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryLift KitPortable Audio ConnectionPower LocksPower WindowsPremium WheelsSteering Wheel Controls,#000000,#000000,"Must see vehicle that is ready for anything! Off-road or to work/school and everything in between. Always garaged, well maintained, and in great shape! Roomy 4 door with ice cold A/C, all scheduled maintenance and records, custom black rhino liner paint, upgraded supsension as well as wheels + tires with full spare, bluetooth stereo with aux and much more!",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport,2016,Used,Phoenix,Private,NA,NA
177,Used 2016 Jeep Wrangler Unlimited Rubicon,858,/cars-for-sale/vehicledetails.xhtml?listingId=483281900&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,44900,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,28e3,Automatic,AT-1CCE4BEC,Gasoline,Information Unavailable,1C4BJWFG0GL109371,Bluetooth Hands-FreeCD PlayerCruise ControlHeated SeatsLeather SeatsLift KitPower LocksPower WindowsPremium AudioSteering Wheel Controls,#8B8B8B,#000000,"auto trans, heated leather seats, power windows and locks, premium alpine sound, remote start, auto climate control and auto headlamps. Most all upgrades done in May 2017. One owner, clean car fax. *if you like the Jeep, but not the price - let s talk** Still under factory warranty**  Genright Aluminum Front Bumper  Genright Aluminum Rear Bumper  Metalcloak Complete 3.5&quot; Game Changer Lift   Metalcloak Rock Sliders  Metalcloak Front Differential Cover  Metalcloak Rear Differential Cover   Metalcloak Evap Canister Relocation   Metalcloak ARB Twin Air Compressor Mount   Teraflex HD Hinged Carrier and Adjustable Tire   Warn Zeon 10s Winch  Arb Twin Air Compressor   Cobra 75 cb with 3' Firestik Tuneable Antenna  JW Speaker 8700 Evolution J - LED Headlamps   Front Grabars   AEV Procal Tuner  Rugged Ridge Hood Latches   Yukon 4.88 Front and Rear Differential Gears  Front Axle Sleeves and Gussets   Dynatrac Prosteer Ball Joints (rebuildable)  Adams Front Drive Shaft   ATX Chamber PRO II Beadlock Wheels  37X13.5-17 Cooper STT Pro  Front and Rear Lower Control Arm Skids  Rock Hard 4X4 Oil Pan / Transmission Skid Plate   Rock Hard 4x4 Transfer Case Skid Plate   Rock Hard 4x4 Fuel Tank Skid Plate   Rock Hard 4x4 License Plate Relocation Bracket   Trektop NX Twill Soft Top  Original Hard Top   Factor 55 Hawse Fairlead   Factor 55 Flatlink E . Ten Factory Rear Chromoly Axle Shaft  This thing is clean and well taken care of.  Jeep will be sold with hard top only.  The soft top will be available for an additional cost.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2016,Used,Phoenix,Private,NA,NA
178,Used 2016 Jeep Wrangler Unlimited Rubicon,859,/cars-for-sale/vehicledetails.xhtml?listingId=478709317&zip=85001&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D85001%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=100&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,39995,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,14800,Automatic,AT-1C888645,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryLift KitNavigationPortable Audio ConnectionPower LocksPower Windows,#248B15,#000000,"The is a highly sought after hypergreen Jeep Rubicon. The Jeep features a Rough Country 2.5  Lift. It has a Teraflex tailgate hinge ($750). It has Fuel Assault 20  wheels and Artturo 35  tires ($3900). It had the color matched top and color matched fenders. It has a back up camera (custom install). Ceramic tint ($400). Jeep slush mats ($200). Remote start. Steel vault ($100). It has the factory $1500 navigation system and the $1000 Alpine upgrade. The Jeep has been tastefully done and never Offroad. One owner, clear title and ready to go. , All scheduled maintenance, All records, Always garaged, Excellent condition, Still under factory warranty, Title in hand",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2016,Used,Phoenix,Private,NA,NA
