red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
215,215,215,735,New 2019 Jeep Cherokee 4WD Overland,345,/cars-for-sale/vehicledetails.xhtml?listingId=480532156&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,39720,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,14,9-Speed Shiftable Automatic,AT-1CA456BC,Gasoline,KD116684,1C4PJMJN8KD116684,Bluetooth ConnectionCooled Front Seat(s)Dual MoonroofKeyless StartLeather SeatsNavigation SystemRear Spoiler,#D7D7D7,#000000,"ENGINE: 2.0L DOHC I-4 DI TURBO W/ESS,Dual Moonroof,Leather Seats,Navigation System,Keyless Start,Bluetooth Connection,Rear Spoiler,Cooled Front Seat(s),BLACK/BLACK; LEATHER-FACED FRONT VENTED SEATS,BRIGHT WHITE,QUICK ORDER PACKAGE 2YM,TRANSMISSION: 9-SPEED AUTOMATIC","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Overland,2019,New,lmao,Dealer,Automatic,266,19,27
139,139,139,736,New 2019 Jeep Cherokee 4WD Limited,345,/cars-for-sale/vehicledetails.xhtml?listingId=480367157&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,31567,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,14,9-Speed Shiftable Automatic,AT-1CA1D235,Gasoline,KD148980,1C4PJMDN2KD148980,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -3.734 axle ratio2018. *No Longer Factory Orderable9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBILLET SILVER METALLIC CLEARCOATBLACKBluetooth ConnectionKeyless StartLeather Seats,#8B8B8B,#000000,"2.0L I4 DOHC DI TURBO ENGINE W/ESS,Leather Seats,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BILLET SILVER METALLIC CLEARCOAT,BLACK; PREMIUM LEATHER TRIMMED BUCKET SEATS,MANUFACTURER'S STATEMENT OF ORIGIN (DISC),QUICK ORDER PACKAGE 2YG","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Limited,2019,New,lmao,Dealer,Automatic,276,19,27
0,0,0,737,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=480114173&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,28281,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,9,9-Speed Shiftable Automatic,AT-1C9DF5FD,Gasoline,KD112929,1C4PJMLX5KD112929,115V auxiliary power outlet3.2L V6 24V VVT ENGINE W/ESS -inc: -dual bright exhaust tips9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterCOMFORT/CONVENIENCE GROUP -inc: -premium air filterDIAMOND BLACK CRYSTAL PEARLCOAT,#000000,#000000,"3.2L V6 24V VVT ENGINE W/ESS,COLD WEATHER GROUP,COMFORT/CONVENIENCE GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT,QUICK ORDER PACKAGE 26D","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,254,21,29
139,139,139,738,New 2019 Jeep Cherokee 4WD Limited,345,/cars-for-sale/vehicledetails.xhtml?listingId=480065219&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,32040,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,10,9-Speed Shiftable Automatic,AT-1C9D36C3,Gasoline,KD113037,1C4PJMDX8KD113037,2018. *No Longer Factory Orderable3.2L V6 24V VVT ENGINE W/ESS (STD)9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmissionBILLET SILVER METALLIC CLEARCOATBluetooth ConnectionKeyless StartLeather SeatsMANUFACTURER'S STATEMENT OF ORIGIN (DISC) (DISC) No longer available for factory ordering as of March 19POWER FRONT/FIXED REAR FULL SUNROOF,#8B8B8B,#454545,"POWER FRONT/FIXED REAR FULL SUNROOF,Sun/Moonroof,Leather Seats,Keyless Start,Bluetooth Connection,Rear Spoiler,3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTOMATIC TRANSMISSION,BILLET SILVER METALLIC CLEARCOAT,MANUFACTURER'S STATEMENT OF ORIGIN (DISC),QUICK ORDER PACKAGE 26G,SKI GRAY/BLACK; PREMIUM LEATHER TRIMMED BUCKET SEATS","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Limited,2019,New,lmao,Dealer,Automatic,328,19,27
227,19,19,739,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=478484710&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,29706,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,9,9-Speed Shiftable Automatic,AT-1C8518E6,Gasoline,KD115021,1C4PJMLX1KD115021,3.2L V6 24V VVT ENGINE W/ESS -inc: -dual bright exhaust tips9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II -inc: -active drive II badge9-speed 948TE auto transmission w/Active Drive II *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterJeep Active Drive IIKeyless StartParkSense rear Park Assist w/Stop,#E31313,#000000,"3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,COLD WEATHER GROUP,TRAILER TOW GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,QUICK ORDER PACKAGE 27D,SAFETYTEC,VELVET RED PEARLCOAT","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,258,21,29
215,215,215,740,New 2019 Jeep Cherokee 4WD Limited,345,/cars-for-sale/vehicledetails.xhtml?listingId=478818841&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,34496,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,36,9-Speed Shiftable Automatic,AT-1C8A3219,Gasoline,KD115143,1C4PJMDX6KD115143,1-year SiriusXM Guardian trial2018. *No Longer Factory Orderable3.2L V6 24V VVT ENGINE W/ESS (STD)5-year SiriusXM Traffic service5-year SiriusXM Travel Link service9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmissionBLACKBRIGHT WHITE CLEARCOATBluetooth Connection,#D7D7D7,#000000,"POWER FRONT/FIXED REAR FULL SUNROOF,TECHNOLOGY GROUP,TRAILER TOW GROUP,UCONNECT 4C NAV W/8.4"" DISPLAY,Sun/Moonroof,Leather Seats,Navigation System,ENGINE BLOCK HEATER,Lane Keeping Assist,Keyless Start,Bluetooth Connection,Rear Spoiler,3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; PREMIUM LEATHER TRIMMED BUCKET SEATS,BRIGHT WHITE CLEARCOAT,MANUFACTURER'S STATEMENT OF ORIGIN (DISC),QUICK ORDER PACKAGE 26G","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Limited,2019,New,lmao,Dealer,Automatic,433,19,27
0,0,0,741,New 2019 Jeep Cherokee 4WD Limited,345,/cars-for-sale/vehicledetails.xhtml?listingId=478818772&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,33668,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,12,9-Speed Shiftable Automatic,AT-1C8A31D4,Gasoline,KD112956,1C4PJMDXXKD112956,1-year SiriusXM Guardian trial2018. *No Longer Factory Orderable3.2L V6 24V VVT ENGINE W/ESS (STD)5-year SiriusXM Traffic service5-year SiriusXM Travel Link service9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmissionBLACKBluetooth ConnectionDIAMOND BLACK CRYSTAL PEARLCOAT,#000000,#000000,"POWER FRONT/FIXED REAR FULL SUNROOF,TECHNOLOGY GROUP,UCONNECT 4C NAV W/8.4"" DISPLAY,Sun/Moonroof,Leather Seats,Navigation System,Lane Keeping Assist,Keyless Start,Bluetooth Connection,Rear Spoiler,3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; PREMIUM LEATHER TRIMMED BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT,MANUFACTURER'S STATEMENT OF ORIGIN (DISC),QUICK ORDER PACKAGE 26G","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Limited,2019,New,lmao,Dealer,Automatic,404,19,27
215,215,215,742,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=478870079&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,29378,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,12,9-Speed Shiftable Automatic,AT-1C8AFA3F,Gasoline,KD112936,1C4PJMLX2KD112936,3.2L V6 24V VVT ENGINE W/ESS -inc: -dual bright exhaust tips9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II -inc: -active drive II badge9-speed 948TE auto transmission w/Active Drive II *Upon selection of this pkgBLACKBRIGHT WHITE CLEARCOATBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterJeep Active Drive IIKeyless Start,#D7D7D7,#000000,"3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,COLD WEATHER GROUP,TRAILER TOW GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,BRIGHT WHITE CLEARCOAT,QUICK ORDER PACKAGE 27D","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,250,21,29
69,69,69,743,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=478583737&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,29378,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,12,9-Speed Shiftable Automatic,AT-1C869BB9,Gasoline,KD112937,1C4PJMLX4KD112937,3.2L V6 24V VVT ENGINE W/ESS -inc: -dual bright exhaust tips9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II -inc: -active drive II badge9-speed 948TE auto transmission w/Active Drive II *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterGRANITE CRYSTAL METALLIC CLEARCOATJeep Active Drive IIKeyless Start,#454545,#000000,"3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,COLD WEATHER GROUP,TRAILER TOW GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,GRANITE CRYSTAL METALLIC CLEARCOAT,QUICK ORDER PACKAGE 27D","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,262,21,29
5,81,141,744,New 2019 Jeep Cherokee 4WD Trailhawk,345,/cars-for-sale/vehicledetails.xhtml?listingId=484396524&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,32499,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,7,9-Speed Shiftable Automatic,AT-1CDF4DEC,Gasoline,KD112923,1C4PJMBX2KD112923,1-year SiriusXM Guardian trial27E)-inc: -remote start system3.2L V6 24V VVT ENGINE W/ESS (STD)5-year SiriusXM Traffic service5-year SiriusXM Travel Link service9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II (STD)9-speed 948TE auto transmission w/Active Drive IIBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATS,#05518D,#000000,"COLD WEATHER GROUP,TRAILER TOW GROUP,UCONNECT 4C NAV W/8.4"" DISPLAY,Navigation System,Keyless Start,Bluetooth Connection,Rear Spoiler,3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,HYDRO BLUE PEARLCOAT,MANUFACTURER'S STATEMENT OF ORIGIN,QUICK ORDER PACKAGE 27E TRAILHAWK","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Trailhawk,2019,New,lmao,Dealer,Automatic,342,18,24
215,215,215,745,New 2019 Jeep Cherokee 4WD Trailhawk,345,/cars-for-sale/vehicledetails.xhtml?listingId=484396523&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,31508,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,14,9-Speed Shiftable Automatic,AT-1CDF4DEB,Gasoline,KD161421,1C4PJMBN5KD161421,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -3.734 axle ratio27E)-inc: -remote start system9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II (STD)9-speed 948TE auto transmission w/Active Drive II *Upon selection of this pkgBLACKBRIGHT WHITE CLEARCOATBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heater,#D7D7D7,#000000,"COLD WEATHER GROUP,2.0L I4 DOHC DI TURBO ENGINE W/ESS,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,BRIGHT WHITE CLEARCOAT,MANUFACTURER'S STATEMENT OF ORIGIN,QUICK ORDER PACKAGE 2ZE TRAILHAWK","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Trailhawk,2019,New,lmao,Dealer,Automatic,283,18,24
69,69,69,746,New 2019 Jeep Cherokee 4WD Trailhawk,345,/cars-for-sale/vehicledetails.xhtml?listingId=483661368&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,32231,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,15,9-Speed Shiftable Automatic,AT-1CD41638,Gasoline,KD161428,1C4PJMBN8KD161428,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -3.734 axle ratio27E)-inc: -remote start system9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II (STD)9-speed 948TE auto transmission w/Active Drive II *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterGRANITE CRYSTAL METALLIC CLEARCOAT,#454545,#000000,"COLD WEATHER GROUP,TRAILER TOW GROUP,2.0L I4 DOHC DI TURBO ENGINE W/ESS,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,GRANITE CRYSTAL METALLIC CLEARCOAT,MANUFACTURER'S STATEMENT OF ORIGIN,QUICK ORDER PACKAGE 2ZE TRAILHAWK","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Trailhawk,2019,New,lmao,Dealer,Automatic,313,18,24
0,0,0,747,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=483661362&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,28986,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,9,9-Speed Shiftable Automatic,AT-1CD41632,Gasoline,KD116500,1C4PJMLN9KD116500,115V auxiliary power outlet180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -base insulation group9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterCOMFORT/CONVENIENCE GROUP -inc: -premium air filter,#000000,#000000,"2.0L I4 DOHC DI TURBO ENGINE W/ESS,COLD WEATHER GROUP,COMFORT/CONVENIENCE GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT,QUICK ORDER PACKAGE 2YD","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,260,21,29
215,215,215,748,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=480367164&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,28859,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,11,9-Speed Shiftable Automatic,AT-1CA1D23C,Gasoline,KD112928,1C4PJMLX3KD112928,115V auxiliary power outlet3.2L V6 24V VVT ENGINE W/ESS -inc: -dual bright exhaust tips9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBLACKBRIGHT WHITE CLEARCOATBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterCOMFORT/CONVENIENCE GROUP -inc: -premium air filter,#D7D7D7,#000000,"3.2L V6 24V VVT ENGINE W/ESS,COLD WEATHER GROUP,COMFORT/CONVENIENCE GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,BRIGHT WHITE CLEARCOAT,QUICK ORDER PACKAGE 26D,SAFETYTEC","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,255,21,29
